 ;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[q1_qtext]Hit;AOI[q1_aoptions]Hit;AOI[q2_qtext]Hit;AOI[q2_aoptions]Hit;AOI[q3_qtext]Hit;AOI[q3_aoptions]Hit;AOI[q4_qtext]Hit;AOI[q4_aoptions]Hit;AOI[q5_qtext]Hit;AOI[q5_scale]Hit;AOI[q5_item1]Hit;AOI[q5_item2]Hit;AOI[q6a_qtext]Hit;AOI[q6a_scale]Hit;AOI[q6a_item1]Hit;AOI[q6a_item2]Hit;AOI[q6b_qtext]Hit;AOI[q6b_scale]Hit;AOI[q6b_item1]Hit;AOI[q6b_item2]Hit;AOI[q6c_qtext]Hit;AOI[q6c_scale]Hit;AOI[q6c_item1]Hit;AOI[q6c_item2]Hit;AOI[q6d_qtext]Hit;AOI[q6d_scale]Hit;AOI[q6d_item1]Hit;AOI[q6d_item2]Hit;AOI[q7_qtext]Hit;AOI[q7_aoptions]Hit;AOI[q8_qtext]Hit;AOI[q8_aoptions]Hit;AOI[q9a_qtext]Hit;AOI[q9a_scale]Hit;AOI[q9a_item1]Hit;AOI[q9a_item2]Hit;AOI[q9b_qtext]Hit;AOI[q9b_scale]Hit;AOI[q9b_item1]Hit;AOI[q9b_item2]Hit;AOI[q9b_item3]Hit;AOI[q10_qtext]Hit;AOI[q10_scale]Hit;AOI[q10_item1]Hit;AOI[q10_item2]Hit;AOI[q10_item3]Hit;AOI[q10_item4]Hit;AOI[q11a_qtext]Hit;AOI[q11a_scale]Hit;AOI[q11a_item1]Hit;AOI[q11a_item2]Hit;AOI[q11a_item3]Hit;AOI[q11b_qtext]Hit;AOI[q11b_scale]Hit;AOI[q11b_item1]Hit;AOI[q11b_item2]Hit;AOI[q11b_item3]Hit;AOI[q12_qtext]Hit;AOI[q12_aoptions]Hit;AOI[q13_qtext]Hit;AOI[q13_aoptions]Hit;AOI[q14_qtext]Hit;AOI[q14_scale]Hit;AOI[q14_item1]Hit;AOI[q14_item2]Hit;AOI[q14_item3]Hit;AOI[q15_qtext]Hit;AOI[q15_aoptions]Hit;AOI[q16_qtext]Hit;AOI[q16_aoptions]Hit;AOI[q17_qtext]Hit;AOI[q17_aoptions]Hit;AOI[q18_qtext]Hit;AOI[q18_aoptions]Hit;AOI[q19_qtext]Hit;AOI[q19_aoptions]Hit;AOI[q20_qtext]Hit;AOI[q20_aoptions]Hit;AOI[q21_qtext]Hit;AOI[q21_aoptions]Hit;AOI[q22_qtext]Hit;AOI[q22_aoptions]Hit;AOI[q23_qtext]Hit;AOI[q23_aoptions]Hit;AOI[q24_qtext]Hit;AOI[q24_scale]Hit;AOI[q24_item1]Hit;AOI[q24_item2]Hit;AOI[q24_item3]Hit;AOI[q24_item4]Hit;AOI[q25a_qtext]Hit;AOI[q25a_scale]Hit;AOI[q25a_item1]Hit;AOI[q25a_item2]Hit;AOI[q25a_item3]Hit;AOI[q25b_qtext]Hit;AOI[q25b_scale]Hit;AOI[q25b_item1]Hit;AOI[q25b_item2]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37576;09:46:31.051;1350632827031120;;;;;;;;;;;;;;;;3953;;Fixation;8;185;299;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4510;187;294;183;304;185;299;185;299;49,31;195,38;48,42;192,56;48,87;193,97;108,05;201,75;548,59;170,27;200,52;545,79;;;;;583,72;583,72;2,73;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37584;09:46:31.059;1350632827039370;;;;;;;;;;;;;;;;3954;;Fixation;8;185;299;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4511;193;294;178;303;185;298;185;298;50,91;195,27;46,94;192,99;48,93;194,13;107,93;202,02;549,23;170,22;200,80;546,45;;;;;584,42;584,42;2,71;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37592;09:46:31.068;1350632827047740;;;;;;;;;;;;;;;;3955;;Fixation;8;183;284;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4512;190;289;177;279;183;284;183;284;50,10;196,75;46,67;199,40;48,38;198,07;107,93;202,01;549,25;170,21;200,79;546,45;;;;;584,43;584,43;2,73;2,69;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37601;09:46:31.076;1350632827056000;;;;;;;;;;;;;;;;3956;;Fixation;8;188;276;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4513;195;283;182;269;188;276;188;276;51,49;198,25;48,04;202,13;49,77;200,19;108,27;201,10;547,17;170,09;201,55;548,24;;;;;582,14;582,14;2,70;2,70;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37609;09:46:31.084;1350632827064370;;;;;;;;;;;;;;;;3957;;Fixation;8;191;282;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4514;198;287;184;277;191;282;191;282;52,26;197,08;48,61;199,88;50,43;198,48;108,26;201,08;547,17;170,07;201,52;548,24;;;;;582,13;582,13;2,68;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37617;09:46:31.093;1350632827072750;;;;;;;;;;;;;;;;3958;;Fixation;8;186;282;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4515;189;289;182;276;185;282;185;282;49,95;196,75;48,15;200,28;49,05;198,51;108,15;201,32;547,78;170,03;201,73;548,78;;;;;582,79;582,79;2,72;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37626;09:46:31.101;1350632827080990;;;;;;;;;;;;;;;;3959;;Fixation;8;194;281;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4516;196;281;192;281;194;281;194;281;51,77;198,82;50,69;198,91;51,23;198,87;108,13;201,30;547,80;170,01;201,72;548,83;;;;;582,80;582,80;2,70;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37634;09:46:31.109;1350632827089370;;;;;;;;;;;;;;;;3960;;Fixation;8;196;291;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4517;201;292;191;290;196;291;196;291;53,01;195,91;50,54;196,52;51,77;196,21;107,72;202,29;550,15;170,08;201,19;547,64;;;;;585,38;585,38;2,72;2,76;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37642;09:46:31.118;1350632827097740;;;;;;;;;;;;;;;;3961;;Fixation;8;190;295;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4518;196;300;185;290;190;295;190;295;51,65;193,80;48,81;196,30;50,23;195,05;107,71;202,29;550,17;170,08;201,19;547,67;;;;;585,41;585,41;2,75;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37651;09:46:31.126;1350632827105990;;;;;;;;;;;;;;;;3962;;Fixation;8;187;294;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4519;185;299;188;289;186;294;186;294;48,96;193,91;49,72;196,72;49,34;195,32;107,77;202,12;549,80;170,10;200,99;547,23;;;;;585,00;585,00;2,73;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37659;09:46:31.134;1350632827114360;;;;;;;;;;;;;;;;3963;;Fixation;8;186;291;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4520;189;296;183;286;186;291;186;291;49,95;194,89;48,39;197,35;49,17;196,12;107,78;202,12;549,82;170,10;200,98;547,23;;;;;585,01;585,01;2,71;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37667;09:46:31.143;1350632827122620;;;;;;;;;;;;;;;;3964;;Fixation;8;187;280;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4521;197;282;178;279;187;280;187;280;52,05;198,59;46,91;199,40;49,48;198,99;107,75;202,19;550,03;170,12;200,90;547,07;;;;;585,24;585,24;2,71;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37676;09:46:31.151;1350632827130990;;;;;;;;;;;;;;;;3965;;Fixation;8;186;280;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4522;191;280;181;279;186;279;186;279;50,40;198,96;47,71;199,43;49,06;199,19;107,76;202,21;550,09;170,14;200,89;547,07;;;;;585,29;585,29;2,70;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37684;09:46:31.159;1350632827139370;;;;;;;;;;;;;;;;3966;;Fixation;8;184;280;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4523;187;282;181;278;184;280;184;280;49,43;198,45;47,83;199,68;48,63;199,06;108,05;201,50;548,44;170,06;201,52;548,54;;;;;583,47;583,47;2,70;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37692;09:46:31.168;1350632827147610;;;;;;;;;;;;;;;;3967;;Fixation;8;179;284;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4524;182;285;177;283;179;284;179;284;48,04;197,68;46,64;198,18;47,34;197,93;108,07;201,46;548,35;170,07;201,50;548,50;;;;;583,37;583,37;2,72;2,70;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37701;09:46:31.176;1350632827155990;;;;;;;;;;;;;;;;3968;;Fixation;8;180;293;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4525;182;284;178;303;180;293;180;293;48,12;198,14;47,00;192,92;47,56;195,53;107,90;201,93;549,44;170,22;200,57;546,34;;;;;584,58;584,58;2,74;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37709;09:46:31.184;1350632827164360;;;;;;;;;;;;;;;;3969;;Fixation;8;186;295;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4526;192;284;180;306;186;295;186;295;50,64;198,01;47,53;192,25;49,09;195,13;107,91;201,93;549,45;170,23;200,57;546,36;;;;;584,58;584,58;2,74;2,76;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37717;09:46:31.193;1350632827172610;;;;;;;;;;;;;;;;3970;;Fixation;8;188;290;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4527;190;287;186;292;188;289;188;289;50,27;197,09;49,15;195,86;49,71;196,48;108,04;201,60;548,67;170,24;200,55;546,31;;;;;583,72;583,72;2,71;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37726;09:46:31.201;1350632827180980;;;;;;;;;;;;;;;;3971;;Fixation;8;190;290;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4528;189;293;190;288;189;290;189;290;50,04;195,69;50,09;196,92;50,06;196,31;108,05;201,60;548,67;170,24;200,55;546,30;;;;;583,72;583,72;2,69;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37734;09:46:31.209;1350632827189230;;;;;;;;;;;;;;;;3972;;Fixation;8;189;299;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4529;191;297;187;302;189;299;189;299;50,32;194,59;49,37;193,32;49,85;193,95;108,03;201,64;548,77;170,28;200,31;545,73;;;;;583,84;583,84;2,70;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37742;09:46:31.218;1350632827197600;;;;;;;;;;;;;;;;3973;;Fixation;8;188;293;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4530;190;286;186;300;188;293;188;293;50,27;197,36;49,00;193,82;49,63;195,59;108,03;201,64;548,77;170,28;200,30;545,73;;;;;583,84;583,84;2,71;2,77;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37751;09:46:31.226;1350632827205990;;;;;;;;;;;;;;;;3974;;Fixation;8;187;293;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4531;189;294;185;292;187;293;187;293;49,90;195,22;48,78;195,94;49,34;195,58;108,03;201,63;548,76;170,27;200,33;545,80;;;;;583,82;583,82;2,75;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37759;09:46:31.234;1350632827214230;;;;;;;;;;;;;;;;3975;;Fixation;8;180;302;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4532;179;305;181;299;180;302;180;302;47,20;192,29;47,91;194,09;47,55;193,19;108,03;201,64;548,78;170,27;200,34;545,81;;;;;583,84;583,84;2,76;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37767;09:46:31.243;1350632827222610;;;;;;;;;;;;;;;;3976;;Fixation;8;180;290;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4533;179;291;180;290;179;290;179;290;47,37;196,09;47,46;196,44;47,41;196,27;107,87;202,02;549,64;170,09;201,50;548,49;;;;;584,80;584,80;2,71;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37776;09:46:31.251;1350632827230980;;;;;;;;;;;;;;;;3977;;Fixation;8;185;285;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4534;189;288;180;282;184;285;184;285;50,00;196,87;47,52;198,48;48,76;197,68;107,87;202,01;549,62;170,09;201,49;548,47;;;;;584,77;584,77;2,69;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37784;09:46:31.259;1350632827239230;;;;;;;;;;;;;;;;3978;;Fixation;8;185;291;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4535;186;287;184;294;185;290;185;290;49,18;197,09;48,61;195,30;48,89;196,20;107,88;201,98;549,55;170,22;200,62;546,41;;;;;584,70;584,70;2,69;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37792;09:46:31.268;1350632827247600;;;;;;;;;;;;;;;;3979;;Fixation;8;188;282;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4536;188;278;188;287;188;282;188;282;49,65;199,56;49,57;197,32;49,61;198,44;107,87;202,00;549,57;170,22;200,63;546,41;;;;;584,72;584,72;2,69;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37801;09:46:31.276;1350632827255850;;;;;;;;;;;;;;;;3980;;Fixation;8;191;302;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4537;195;311;186;292;190;301;190;301;51,48;190,78;49,15;195,84;50,32;193,31;108,30;200,96;547,10;170,22;200,60;546,29;;;;;582,02;582,02;2,72;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37809;09:46:31.284;1350632827264220;;;;;;;;;;;;;;;;3981;;Fixation;8;188;307;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4538;192;312;184;302;188;307;188;307;50,59;190,44;48,62;193,19;49,61;191,82;108,30;200,97;547,11;170,23;200,61;546,30;;;;;582,02;582,02;2,74;2,76;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37817;09:46:31.293;1350632827272600;;;;;;;;;;;;;;;;3982;;Fixation;8;189;294;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4539;193;286;185;302;189;294;189;294;51,03;197,40;48,97;193,22;50,00;195,31;108,02;201,69;548,75;170,25;200,51;546,03;;;;;583,84;583,84;2,73;2,77;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;37826;09:46:31.301;1350632827280850;;;;;;;;;;;;;;;;3983;;Fixation;8;190;300;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4540;194;304;186;296;190;300;190;300;51,28;192,55;49,09;194,91;50,18;193,73;108,03;201,68;548,70;170,26;200,52;546,04;;;;;583,78;583,78;2,73;2,75;0;0;;;
